Point,Corner,i,mc_iteration,Pass/Fail,/OUT,FREQ,Count,/I0/Iin,/I0/Vosc_buff,/I0/fosc,/I0/VDD
3.704e3,C4,1.559e-6,104,,,248.8e6,0,,,,
3.705e3,C4,1.559e-6,105,,,236.1e6,0,,,,
3.706e3,C4,1.559e-6,106,,,249.6e6,0,,,,
3.707e3,C4,1.559e-6,107,,,258.6e6,0,,,,
3.708e3,C4,1.559e-6,108,,,240.2e6,0,,,,
3.709e3,C4,1.559e-6,109,,,254.7e6,0,,,,
3.71e3,C4,1.559e-6,110,,,255.8e6,0,,,,
3.711e3,C4,1.559e-6,111,,,269.4e6,0,,,,
3.712e3,C4,1.559e-6,112,,,258.4e6,0,,,,
3.713e3,C4,1.559e-6,113,,,240.5e6,0,,,,
3.714e3,C4,1.559e-6,114,,,269.7e6,0,,,,
3.715e3,C4,1.559e-6,115,,,256.1e6,0,,,,
3.716e3,C4,1.559e-6,116,,,234.6e6,0,,,,
3.717e3,C4,1.559e-6,117,,,256.9e6,0,,,,
3.718e3,C4,1.559e-6,118,,,262.9e6,0,,,,
3.719e3,C4,1.559e-6,119,,,239e6,0,,,,
3.72e3,C4,1.559e-6,120,,,228.1e6,0,,,,
3.721e3,C4,1.559e-6,121,,,251.2e6,0,,,,
3.722e3,C4,1.559e-6,122,,,261.1e6,0,,,,
3.723e3,C4,1.559e-6,123,,,250.2e6,0,,,,
3.724e3,C4,1.559e-6,124,,,259.1e6,0,,,,
3.725e3,C4,1.559e-6,125,,,235.5e6,0,,,,
3.726e3,C4,1.559e-6,126,,,263.6e6,0,,,,
3.727e3,C4,1.559e-6,127,,,253.4e6,0,,,,
3.728e3,C4,1.559e-6,128,,,257.3e6,0,,,,
3.729e3,C4,1.559e-6,129,,,239.1e6,0,,,,
3.73e3,C4,1.559e-6,130,,,228.2e6,0,,,,
3.731e3,C4,1.559e-6,131,,,255.5e6,0,,,,
3.732e3,C4,1.559e-6,132,,,265.7e6,0,,,,
3.733e3,C4,1.559e-6,133,,,250.5e6,0,,,,
3.734e3,C4,1.559e-6,134,,,259.7e6,0,,,,
3.735e3,C4,1.559e-6,135,,,236.2e6,0,,,,
3.736e3,C4,1.559e-6,136,,,271.1e6,0,,,,
3.737e3,C4,1.559e-6,137,,,251.7e6,0,,,,
3.738e3,C4,1.559e-6,138,,,258.9e6,0,,,,
3.739e3,C4,1.559e-6,139,,,240e6,0,,,,
3.74e3,C4,1.559e-6,140,,,261.6e6,0,,,,
3.741e3,C4,1.559e-6,141,,,254.2e6,0,,,,
3.742e3,C4,1.559e-6,142,,,232.4e6,0,,,,
3.743e3,C4,1.559e-6,143,,,255.8e6,0,,,,
3.744e3,C4,1.559e-6,144,,,247.2e6,0,,,,
3.745e3,C4,1.559e-6,145,,,260.2e6,0,,,,
3.746e3,C4,1.559e-6,146,,,247.6e6,0,,,,
3.747e3,C4,1.559e-6,147,,,235.2e6,0,,,,
3.748e3,C4,1.559e-6,148,,,255.7e6,0,,,,
3.749e3,C4,1.559e-6,149,,,266e6,0,,,,
3.75e3,C4,1.559e-6,150,,,243.1e6,0,,,,
3.751e3,C4,1.559e-6,151,,,253e6,0,,,,
3.752e3,C4,1.559e-6,152,,,263.9e6,0,,,,
3.753e3,C4,1.559e-6,153,,,222.1e6,0,,,,
3.754e3,C4,1.559e-6,154,,,245.7e6,0,,,,
3.755e3,C4,1.559e-6,155,,,254.9e6,0,,,,
3.756e3,C4,1.559e-6,156,,,250.8e6,0,,,,
3.757e3,C4,1.559e-6,157,,,264e6,0,,,,
3.758e3,C4,1.559e-6,158,,,253.1e6,0,,,,
3.759e3,C4,1.559e-6,159,,,238.2e6,0,,,,
3.76e3,C4,1.559e-6,160,,,249.9e6,0,,,,
3.761e3,C4,1.559e-6,161,,,238.3e6,0,,,,
3.762e3,C4,1.559e-6,162,,,245.2e6,0,,,,
3.763e3,C4,1.559e-6,163,,,258.1e6,0,,,,
3.764e3,C4,1.559e-6,164,,,241e6,0,,,,
3.765e3,C4,1.559e-6,165,,,263e6,0,,,,
3.766e3,C4,1.559e-6,166,,,248.8e6,0,,,,
3.767e3,C4,1.559e-6,167,,,272.4e6,0,,,,
3.768e3,C4,1.559e-6,168,,,243.9e6,0,,,,
3.769e3,C4,1.559e-6,169,,,250.9e6,0,,,,
3.77e3,C4,1.559e-6,170,,,249.3e6,0,,,,
3.771e3,C4,1.559e-6,171,,,234.1e6,0,,,,
3.772e3,C4,1.559e-6,172,,,253.8e6,0,,,,
3.773e3,C4,1.559e-6,173,,,244.5e6,0,,,,
3.774e3,C4,1.559e-6,174,,,246.7e6,0,,,,
3.775e3,C4,1.559e-6,175,,,261.6e6,0,,,,
3.776e3,C4,1.559e-6,176,,,227.6e6,0,,,,
3.777e3,C4,1.559e-6,177,,,253.5e6,0,,,,
3.778e3,C4,1.559e-6,178,,,263.6e6,0,,,,
3.779e3,C4,1.559e-6,179,,,245.2e6,0,,,,
3.78e3,C4,1.559e-6,180,,,261.8e6,0,,,,
3.781e3,C4,1.559e-6,181,,,236.5e6,0,,,,
3.782e3,C4,1.559e-6,182,,,265e6,0,,,,
3.783e3,C4,1.559e-6,183,,,249.6e6,0,,,,
3.784e3,C4,1.559e-6,184,,,264.1e6,0,,,,
3.785e3,C4,1.559e-6,185,,,240.3e6,0,,,,
3.786e3,C4,1.559e-6,186,,,271.9e6,0,,,,
3.787e3,C4,1.559e-6,187,,,250.2e6,0,,,,
3.788e3,C4,1.559e-6,188,,,240.7e6,0,,,,
3.789e3,C4,1.559e-6,189,,,255.1e6,0,,,,
3.79e3,C4,1.559e-6,190,,,268.7e6,0,,,,
3.791e3,C4,1.559e-6,191,,,245e6,0,,,,
3.792e3,C4,1.559e-6,192,,,234e6,0,,,,
3.793e3,C4,1.559e-6,193,,,257.1e6,0,,,,
3.794e3,C4,1.559e-6,194,,,251.3e6,0,,,,
3.795e3,C4,1.559e-6,195,,,267.4e6,0,,,,
3.796e3,C4,1.559e-6,196,,,255.2e6,0,,,,
3.797e3,C4,1.559e-6,197,,,229.6e6,0,,,,
3.798e3,C4,1.559e-6,198,,,249.7e6,0,,,,
3.799e3,C4,1.559e-6,199,,,260.2e6,0,,,,
3.8e3,C4,1.559e-6,200,,,258.9e6,0,,,,
3.801e3,C4,1.645e-6,1,,,253.7e6,0,,,,
3.802e3,C4,1.645e-6,2,,,257.8e6,0,,,,
3.803e3,C4,1.645e-6,3,,,279e6,0,,,,
3.804e3,C4,1.645e-6,4,,,254.2e6,0,,,,
3.805e3,C4,1.645e-6,5,,,273.6e6,0,,,,
3.806e3,C4,1.645e-6,6,,,264.6e6,0,,,,
3.807e3,C4,1.645e-6,7,,,233.7e6,0,,,,
3.808e3,C4,1.645e-6,8,,,251.2e6,0,,,,
3.809e3,C4,1.645e-6,9,,,269.5e6,0,,,,
3.81e3,C4,1.645e-6,10,,,261.3e6,0,,,,
3.811e3,C4,1.645e-6,11,,,277.7e6,0,,,,
3.812e3,C4,1.645e-6,12,,,263.8e6,0,,,,
3.813e3,C4,1.645e-6,13,,,251.7e6,0,,,,
3.814e3,C4,1.645e-6,14,,,254.1e6,0,,,,
3.815e3,C4,1.645e-6,15,,,278.1e6,0,,,,
3.816e3,C4,1.645e-6,16,,,250.8e6,0,,,,
3.817e3,C4,1.645e-6,17,,,265.7e6,0,,,,
3.818e3,C4,1.645e-6,18,,,270e6,0,,,,
3.819e3,C4,1.645e-6,19,,,259e6,0,,,,
3.82e3,C4,1.645e-6,20,,,263.4e6,0,,,,
3.821e3,C4,1.645e-6,21,,,252.3e6,0,,,,
3.822e3,C4,1.645e-6,22,,,292.2e6,0,,,,
3.823e3,C4,1.645e-6,23,,,262e6,0,,,,
3.824e3,C4,1.645e-6,24,,,273.2e6,0,,,,
3.825e3,C4,1.645e-6,25,,,248.9e6,0,,,,
3.826e3,C4,1.645e-6,26,,,284.2e6,0,,,,
3.827e3,C4,1.645e-6,27,,,256.5e6,0,,,,
3.828e3,C4,1.645e-6,28,,,242.9e6,0,,,,
3.829e3,C4,1.645e-6,29,,,261.7e6,0,,,,
3.83e3,C4,1.645e-6,30,,,266.9e6,0,,,,
3.831e3,C4,1.645e-6,31,,,257e6,0,,,,
3.832e3,C4,1.645e-6,32,,,273.1e6,0,,,,
3.833e3,C4,1.645e-6,33,,,260.8e6,0,,,,
3.834e3,C4,1.645e-6,34,,,249.7e6,0,,,,
3.835e3,C4,1.645e-6,35,,,262e6,0,,,,
3.836e3,C4,1.645e-6,36,,,288e6,0,,,,
3.837e3,C4,1.645e-6,37,,,255.2e6,0,,,,
3.838e3,C4,1.645e-6,38,,,267.8e6,0,,,,
3.839e3,C4,1.645e-6,39,,,254.4e6,0,,,,
3.84e3,C4,1.645e-6,40,,,278.6e6,0,,,,
3.841e3,C4,1.645e-6,41,,,264.4e6,0,,,,
3.842e3,C4,1.645e-6,42,,,265.7e6,0,,,,
3.843e3,C4,1.645e-6,43,,,252.1e6,0,,,,
3.844e3,C4,1.645e-6,44,,,269.4e6,0,,,,
3.845e3,C4,1.645e-6,45,,,257.7e6,0,,,,
3.846e3,C4,1.645e-6,46,,,240.6e6,0,,,,
3.847e3,C4,1.645e-6,47,,,261e6,0,,,,
3.848e3,C4,1.645e-6,48,,,262.6e6,0,,,,
3.849e3,C4,1.645e-6,49,,,277.6e6,0,,,,
3.85e3,C4,1.645e-6,50,,,266.3e6,0,,,,
3.851e3,C4,1.645e-6,51,,,245.7e6,0,,,,
3.852e3,C4,1.645e-6,52,,,266.2e6,0,,,,
3.853e3,C4,1.645e-6,53,,,232.7e6,0,,,,
3.854e3,C4,1.645e-6,54,,,249.2e6,0,,,,
3.855e3,C4,1.645e-6,55,,,274.2e6,0,,,,
3.856e3,C4,1.645e-6,56,,,264.7e6,0,,,,
3.857e3,C4,1.645e-6,57,,,278.5e6,0,,,,
3.858e3,C4,1.645e-6,58,,,249.1e6,0,,,,
3.859e3,C4,1.645e-6,59,,,269.4e6,0,,,,
3.86e3,C4,1.645e-6,60,,,262.1e6,0,,,,
3.861e3,C4,1.645e-6,61,,,273.6e6,0,,,,
3.862e3,C4,1.645e-6,62,,,265.8e6,0,,,,
3.863e3,C4,1.645e-6,63,,,244.2e6,0,,,,
3.864e3,C4,1.645e-6,64,,,284.2e6,0,,,,
3.865e3,C4,1.645e-6,65,,,264.4e6,0,,,,
3.866e3,C4,1.645e-6,66,,,273.8e6,0,,,,
3.867e3,C4,1.645e-6,67,,,252e6,0,,,,
3.868e3,C4,1.645e-6,68,,,281.3e6,0,,,,
3.869e3,C4,1.645e-6,69,,,255e6,0,,,,
3.87e3,C4,1.645e-6,70,,,243.2e6,0,,,,
3.871e3,C4,1.645e-6,71,,,264.5e6,0,,,,
3.872e3,C4,1.645e-6,72,,,275e6,0,,,,
3.873e3,C4,1.645e-6,73,,,256.1e6,0,,,,
3.874e3,C4,1.645e-6,74,,,249.4e6,0,,,,
3.875e3,C4,1.645e-6,75,,,262.1e6,0,,,,
3.876e3,C4,1.645e-6,76,,,273.3e6,0,,,,
3.877e3,C4,1.645e-6,77,,,260.8e6,0,,,,
3.878e3,C4,1.645e-6,78,,,271.8e6,0,,,,
3.879e3,C4,1.645e-6,79,,,250e6,0,,,,
3.88e3,C4,1.645e-6,80,,,259.6e6,0,,,,
3.881e3,C4,1.645e-6,81,,,238.5e6,0,,,,
3.882e3,C4,1.645e-6,82,,,251.6e6,0,,,,
3.883e3,C4,1.645e-6,83,,,278.6e6,0,,,,
3.884e3,C4,1.645e-6,84,,,261e6,0,,,,
3.885e3,C4,1.645e-6,85,,,270.9e6,0,,,,
3.886e3,C4,1.645e-6,86,,,265.1e6,0,,,,
3.887e3,C4,1.645e-6,87,,,248.1e6,0,,,,
3.888e3,C4,1.645e-6,88,,,259.1e6,0,,,,
3.889e3,C4,1.645e-6,89,,,268.1e6,0,,,,
3.89e3,C4,1.645e-6,90,,,265.1e6,0,,,,
3.891e3,C4,1.645e-6,91,,,246.5e6,0,,,,
3.892e3,C4,1.645e-6,92,,,261.3e6,0,,,,
3.893e3,C4,1.645e-6,93,,,285.2e6,0,,,,
3.894e3,C4,1.645e-6,94,,,249.9e6,0,,,,
3.895e3,C4,1.645e-6,95,,,260.3e6,0,,,,
3.896e3,C4,1.645e-6,96,,,253.9e6,0,,,,
3.897e3,C4,1.645e-6,97,,,268.4e6,0,,,,
3.898e3,C4,1.645e-6,98,,,263.7e6,0,,,,
3.899e3,C4,1.645e-6,99,,,229.2e6,0,,,,
3.9e3,C4,1.645e-6,100,,,262e6,0,,,,
3.901e3,C4,1.645e-6,101,,,248.2e6,0,,,,
3.902e3,C4,1.645e-6,102,,,261.6e6,0,,,,
3.903e3,C4,1.645e-6,103,,,272.7e6,0,,,,
3.904e3,C4,1.645e-6,104,,,259.8e6,0,,,,
3.905e3,C4,1.645e-6,105,,,246.4e6,0,,,,
3.906e3,C4,1.645e-6,106,,,260.5e6,0,,,,
3.907e3,C4,1.645e-6,107,,,269.9e6,0,,,,
3.908e3,C4,1.645e-6,108,,,250.7e6,0,,,,
3.909e3,C4,1.645e-6,109,,,266.2e6,0,,,,
3.91e3,C4,1.645e-6,110,,,267e6,0,,,,
3.911e3,C4,1.645e-6,111,,,281.9e6,0,,,,
3.912e3,C4,1.645e-6,112,,,269.7e6,0,,,,
3.913e3,C4,1.645e-6,113,,,251e6,0,,,,
3.914e3,C4,1.645e-6,114,,,282.3e6,0,,,,
3.915e3,C4,1.645e-6,115,,,267.5e6,0,,,,
3.916e3,C4,1.645e-6,116,,,244.9e6,0,,,,
3.917e3,C4,1.645e-6,117,,,268.6e6,0,,,,
3.918e3,C4,1.645e-6,118,,,274.8e6,0,,,,
3.919e3,C4,1.645e-6,119,,,249.7e6,0,,,,
3.92e3,C4,1.645e-6,120,,,238.1e6,0,,,,
3.921e3,C4,1.645e-6,121,,,262.1e6,0,,,,
3.922e3,C4,1.645e-6,122,,,272.7e6,0,,,,
3.923e3,C4,1.645e-6,123,,,261.2e6,0,,,,
3.924e3,C4,1.645e-6,124,,,270.4e6,0,,,,
3.925e3,C4,1.645e-6,125,,,245.8e6,0,,,,
3.926e3,C4,1.645e-6,126,,,275.6e6,0,,,,
3.927e3,C4,1.645e-6,127,,,264.7e6,0,,,,
3.928e3,C4,1.645e-6,128,,,268.7e6,0,,,,
3.929e3,C4,1.645e-6,129,,,249.6e6,0,,,,
3.93e3,C4,1.645e-6,130,,,238.2e6,0,,,,
3.931e3,C4,1.645e-6,131,,,266.7e6,0,,,,
3.932e3,C4,1.645e-6,132,,,277.9e6,0,,,,
3.933e3,C4,1.645e-6,133,,,261.5e6,0,,,,
3.934e3,C4,1.645e-6,134,,,271.6e6,0,,,,
3.935e3,C4,1.645e-6,135,,,246.5e6,0,,,,
3.936e3,C4,1.645e-6,136,,,283.9e6,0,,,,
3.937e3,C4,1.645e-6,137,,,262.6e6,0,,,,
3.938e3,C4,1.645e-6,138,,,270.7e6,0,,,,
3.939e3,C4,1.645e-6,139,,,250.5e6,0,,,,
3.94e3,C4,1.645e-6,140,,,273.2e6,0,,,,
3.941e3,C4,1.645e-6,141,,,265.3e6,0,,,,
3.942e3,C4,1.645e-6,142,,,242.7e6,0,,,,
3.943e3,C4,1.645e-6,143,,,267.1e6,0,,,,
3.944e3,C4,1.645e-6,144,,,258.1e6,0,,,,
3.945e3,C4,1.645e-6,145,,,271.8e6,0,,,,
3.946e3,C4,1.645e-6,146,,,258.4e6,0,,,,
3.947e3,C4,1.645e-6,147,,,245.4e6,0,,,,
3.948e3,C4,1.645e-6,148,,,267.1e6,0,,,,
3.949e3,C4,1.645e-6,149,,,278.2e6,0,,,,
3.95e3,C4,1.645e-6,150,,,253.7e6,0,,,,
3.951e3,C4,1.645e-6,151,,,264.1e6,0,,,,
3.952e3,C4,1.645e-6,152,,,275.9e6,0,,,,
3.953e3,C4,1.645e-6,153,,,231.8e6,0,,,,
3.954e3,C4,1.645e-6,154,,,256.5e6,0,,,,
3.955e3,C4,1.645e-6,155,,,266.2e6,0,,,,
3.956e3,C4,1.645e-6,156,,,261.8e6,0,,,,
3.957e3,C4,1.645e-6,157,,,276e6,0,,,,
3.958e3,C4,1.645e-6,158,,,264.3e6,0,,,,
3.959e3,C4,1.645e-6,159,,,248.7e6,0,,,,
3.96e3,C4,1.645e-6,160,,,260.9e6,0,,,,
3.961e3,C4,1.645e-6,161,,,248.8e6,0,,,,
3.962e3,C4,1.645e-6,162,,,255.8e6,0,,,,
3.963e3,C4,1.645e-6,163,,,269.8e6,0,,,,
3.964e3,C4,1.645e-6,164,,,251.6e6,0,,,,
3.965e3,C4,1.645e-6,165,,,275e6,0,,,,
3.966e3,C4,1.645e-6,166,,,259.8e6,0,,,,
3.967e3,C4,1.645e-6,167,,,284.8e6,0,,,,
3.968e3,C4,1.645e-6,168,,,254.6e6,0,,,,
3.969e3,C4,1.645e-6,169,,,262.3e6,0,,,,
3.97e3,C4,1.645e-6,170,,,260.4e6,0,,,,
3.971e3,C4,1.645e-6,171,,,244.4e6,0,,,,
3.972e3,C4,1.645e-6,172,,,265e6,0,,,,
3.973e3,C4,1.645e-6,173,,,255.2e6,0,,,,
3.974e3,C4,1.645e-6,174,,,257.5e6,0,,,,
3.975e3,C4,1.645e-6,175,,,273.6e6,0,,,,
3.976e3,C4,1.645e-6,176,,,237.6e6,0,,,,
3.977e3,C4,1.645e-6,177,,,264.7e6,0,,,,
3.978e3,C4,1.645e-6,178,,,275.4e6,0,,,,
3.979e3,C4,1.645e-6,179,,,256e6,0,,,,
3.98e3,C4,1.645e-6,180,,,273.5e6,0,,,,
3.981e3,C4,1.645e-6,181,,,246.8e6,0,,,,
3.982e3,C4,1.645e-6,182,,,277.1e6,0,,,,
3.983e3,C4,1.645e-6,183,,,260.7e6,0,,,,
3.984e3,C4,1.645e-6,184,,,276e6,0,,,,
3.985e3,C4,1.645e-6,185,,,250.8e6,0,,,,
3.986e3,C4,1.645e-6,186,,,284.8e6,0,,,,
3.987e3,C4,1.645e-6,187,,,261.3e6,0,,,,
3.988e3,C4,1.645e-6,188,,,251.1e6,0,,,,
3.989e3,C4,1.645e-6,189,,,266.5e6,0,,,,
3.99e3,C4,1.645e-6,190,,,280.9e6,0,,,,
3.991e3,C4,1.645e-6,191,,,255.9e6,0,,,,
3.992e3,C4,1.645e-6,192,,,244.3e6,0,,,,
3.993e3,C4,1.645e-6,193,,,268.5e6,0,,,,
3.994e3,C4,1.645e-6,194,,,262.4e6,0,,,,
3.995e3,C4,1.645e-6,195,,,279.5e6,0,,,,
3.996e3,C4,1.645e-6,196,,,266.6e6,0,,,,
3.997e3,C4,1.645e-6,197,,,239.6e6,0,,,,
3.998e3,C4,1.645e-6,198,,,260.4e6,0,,,,
3.999e3,C4,1.645e-6,199,,,271.9e6,0,,,,
4e3,C4,1.645e-6,200,,,270.5e6,0,,,,
4.001e3,C4,1.73e-6,1,,,264.1e6,0,,,,
4.002e3,C4,1.73e-6,2,,,268.6e6,0,,,,
4.003e3,C4,1.73e-6,3,,,290.8e6,0,,,,
4.004e3,C4,1.73e-6,4,,,264.8e6,0,,,,
4.005e3,C4,1.73e-6,5,,,285e6,0,,,,
4.006e3,C4,1.73e-6,6,,,275.8e6,0,,,,
4.007e3,C4,1.73e-6,7,,,243.5e6,0,,,,
4.008e3,C4,1.73e-6,8,,,261.7e6,0,,,,
4.009e3,C4,1.73e-6,9,,,280.8e6,0,,,,
4.01e3,C4,1.73e-6,10,,,272.1e6,0,,,,
4.011e3,C4,1.73e-6,11,,,289.8e6,0,,,,
4.012e3,C4,1.73e-6,12,,,275e6,0,,,,
4.013e3,C4,1.73e-6,13,,,261.9e6,0,,,,
4.014e3,C4,1.73e-6,14,,,264.8e6,0,,,,
4.015e3,C4,1.73e-6,15,,,289.9e6,0,,,,
4.016e3,C4,1.73e-6,16,,,261.1e6,0,,,,
4.017e3,C4,1.73e-6,17,,,276.8e6,0,,,,
4.018e3,C4,1.73e-6,18,,,281.9e6,0,,,,
4.019e3,C4,1.73e-6,19,,,269.7e6,0,,,,
4.02e3,C4,1.73e-6,20,,,274.4e6,0,,,,
4.021e3,C4,1.73e-6,21,,,262.8e6,0,,,,
4.022e3,C4,1.73e-6,22,,,305.9e6,0,,,,
4.023e3,C4,1.73e-6,23,,,272.9e6,0,,,,
4.024e3,C4,1.73e-6,24,,,284.3e6,0,,,,
4.025e3,C4,1.73e-6,25,,,259.3e6,0,,,,
4.026e3,C4,1.73e-6,26,,,296.8e6,0,,,,
4.027e3,C4,1.73e-6,27,,,267.2e6,0,,,,
4.028e3,C4,1.73e-6,28,,,252.9e6,0,,,,
4.029e3,C4,1.73e-6,29,,,272.6e6,0,,,,
4.03e3,C4,1.73e-6,30,,,278.3e6,0,,,,
4.031e3,C4,1.73e-6,31,,,267.6e6,0,,,,
4.032e3,C4,1.73e-6,32,,,284.7e6,0,,,,
4.033e3,C4,1.73e-6,33,,,271.4e6,0,,,,
4.034e3,C4,1.73e-6,34,,,260e6,0,,,,
4.035e3,C4,1.73e-6,35,,,273e6,0,,,,
4.036e3,C4,1.73e-6,36,,,300.6e6,0,,,,
4.037e3,C4,1.73e-6,37,,,265.9e6,0,,,,
4.038e3,C4,1.73e-6,38,,,279e6,0,,,,
4.039e3,C4,1.73e-6,39,,,265e6,0,,,,
4.04e3,C4,1.73e-6,40,,,290.5e6,0,,,,
4.041e3,C4,1.73e-6,41,,,275.4e6,0,,,,
4.042e3,C4,1.73e-6,42,,,276.8e6,0,,,,
4.043e3,C4,1.73e-6,43,,,262.7e6,0,,,,
4.044e3,C4,1.73e-6,44,,,280.8e6,0,,,,
4.045e3,C4,1.73e-6,45,,,268.2e6,0,,,,
4.046e3,C4,1.73e-6,46,,,250.5e6,0,,,,
4.047e3,C4,1.73e-6,47,,,272.1e6,0,,,,
4.048e3,C4,1.73e-6,48,,,273.4e6,0,,,,
4.049e3,C4,1.73e-6,49,,,289.6e6,0,,,,
4.05e3,C4,1.73e-6,50,,,277.5e6,0,,,,
4.051e3,C4,1.73e-6,51,,,255.8e6,0,,,,
4.052e3,C4,1.73e-6,52,,,277.3e6,0,,,,
4.053e3,C4,1.73e-6,53,,,242.4e6,0,,,,
4.054e3,C4,1.73e-6,54,,,259.6e6,0,,,,
4.055e3,C4,1.73e-6,55,,,286e6,0,,,,
4.056e3,C4,1.73e-6,56,,,275.7e6,0,,,,
4.057e3,C4,1.73e-6,57,,,290.8e6,0,,,,
4.058e3,C4,1.73e-6,58,,,259.4e6,0,,,,
4.059e3,C4,1.73e-6,59,,,280.8e6,0,,,,
4.06e3,C4,1.73e-6,60,,,272.7e6,0,,,,
4.061e3,C4,1.73e-6,61,,,285.4e6,0,,,,
4.062e3,C4,1.73e-6,62,,,276.9e6,0,,,,
4.063e3,C4,1.73e-6,63,,,254.5e6,0,,,,
4.064e3,C4,1.73e-6,64,,,296.5e6,0,,,,
4.065e3,C4,1.73e-6,65,,,275.4e6,0,,,,
4.066e3,C4,1.73e-6,66,,,285.5e6,0,,,,
4.067e3,C4,1.73e-6,67,,,262.5e6,0,,,,
4.068e3,C4,1.73e-6,68,,,293.5e6,0,,,,
4.069e3,C4,1.73e-6,69,,,265.6e6,0,,,,
4.07e3,C4,1.73e-6,70,,,253.4e6,0,,,,
4.071e3,C4,1.73e-6,71,,,275.5e6,0,,,,
4.072e3,C4,1.73e-6,72,,,286.7e6,0,,,,
4.073e3,C4,1.73e-6,73,,,266.7e6,0,,,,
4.074e3,C4,1.73e-6,74,,,259.7e6,0,,,,
4.075e3,C4,1.73e-6,75,,,273e6,0,,,,
4.076e3,C4,1.73e-6,76,,,284.6e6,0,,,,
4.077e3,C4,1.73e-6,77,,,271.6e6,0,,,,
4.078e3,C4,1.73e-6,78,,,283.3e6,0,,,,
4.079e3,C4,1.73e-6,79,,,260.3e6,0,,,,
4.08e3,C4,1.73e-6,80,,,270.5e6,0,,,,
4.081e3,C4,1.73e-6,81,,,248.3e6,0,,,,
4.082e3,C4,1.73e-6,82,,,261.9e6,0,,,,
4.083e3,C4,1.73e-6,83,,,290.4e6,0,,,,
4.084e3,C4,1.73e-6,84,,,272e6,0,,,,
4.085e3,C4,1.73e-6,85,,,282.5e6,0,,,,
4.086e3,C4,1.73e-6,86,,,276.2e6,0,,,,
4.087e3,C4,1.73e-6,87,,,258.3e6,0,,,,
4.088e3,C4,1.73e-6,88,,,270e6,0,,,,
4.089e3,C4,1.73e-6,89,,,279.4e6,0,,,,
4.09e3,C4,1.73e-6,90,,,276.2e6,0,,,,
4.091e3,C4,1.73e-6,91,,,256.6e6,0,,,,
4.092e3,C4,1.73e-6,92,,,272.3e6,0,,,,
4.093e3,C4,1.73e-6,93,,,297.7e6,0,,,,
4.094e3,C4,1.73e-6,94,,,260.2e6,0,,,,
4.095e3,C4,1.73e-6,95,,,271.3e6,0,,,,
4.096e3,C4,1.73e-6,96,,,264.4e6,0,,,,
4.097e3,C4,1.73e-6,97,,,280.1e6,0,,,,
4.098e3,C4,1.73e-6,98,,,274.5e6,0,,,,
4.099e3,C4,1.73e-6,99,,,238.7e6,0,,,,
4.1e3,C4,1.73e-6,100,,,273e6,0,,,,
4.101e3,C4,1.73e-6,101,,,258.5e6,0,,,,
4.102e3,C4,1.73e-6,102,,,272.5e6,0,,,,
4.103e3,C4,1.73e-6,103,,,284.1e6,0,,,,
4.104e3,C4,1.73e-6,104,,,270.6e6,0,,,,
4.105e3,C4,1.73e-6,105,,,256.5e6,0,,,,
4.106e3,C4,1.73e-6,106,,,271.2e6,0,,,,
4.107e3,C4,1.73e-6,107,,,281.1e6,0,,,,
4.108e3,C4,1.73e-6,108,,,261e6,0,,,,
4.109e3,C4,1.73e-6,109,,,277.6e6,0,,,,
4.11e3,C4,1.73e-6,110,,,277.8e6,0,,,,
4.111e3,C4,1.73e-6,111,,,294.3e6,0,,,,
4.112e3,C4,1.73e-6,112,,,280.9e6,0,,,,
4.113e3,C4,1.73e-6,113,,,261.5e6,0,,,,
4.114e3,C4,1.73e-6,114,,,294.6e6,0,,,,
4.115e3,C4,1.73e-6,115,,,278.7e6,0,,,,
4.116e3,C4,1.73e-6,116,,,255.1e6,0,,,,
4.117e3,C4,1.73e-6,117,,,280.2e6,0,,,,
4.118e3,C4,1.73e-6,118,,,286.3e6,0,,,,
4.119e3,C4,1.73e-6,119,,,260.1e6,0,,,,
4.12e3,C4,1.73e-6,120,,,247.9e6,0,,,,
4.121e3,C4,1.73e-6,121,,,272.8e6,0,,,,
4.122e3,C4,1.73e-6,122,,,284.2e6,0,,,,
4.123e3,C4,1.73e-6,123,,,272.1e6,0,,,,
4.124e3,C4,1.73e-6,124,,,281.7e6,0,,,,
4.125e3,C4,1.73e-6,125,,,256.1e6,0,,,,
4.126e3,C4,1.73e-6,126,,,287.4e6,0,,,,
4.127e3,C4,1.73e-6,127,,,275.9e6,0,,,,
4.128e3,C4,1.73e-6,128,,,279.9e6,0,,,,
4.129e3,C4,1.73e-6,129,,,260.1e6,0,,,,
4.13e3,C4,1.73e-6,130,,,248.1e6,0,,,,
4.131e3,C4,1.73e-6,131,,,277.8e6,0,,,,
4.132e3,C4,1.73e-6,132,,,290e6,0,,,,
4.133e3,C4,1.73e-6,133,,,272.2e6,0,,,,
4.134e3,C4,1.73e-6,134,,,283.3e6,0,,,,
4.135e3,C4,1.73e-6,135,,,256.8e6,0,,,,
4.136e3,C4,1.73e-6,136,,,296.5e6,0,,,,
4.137e3,C4,1.73e-6,137,,,273.4e6,0,,,,
4.138e3,C4,1.73e-6,138,,,282.3e6,0,,,,
4.139e3,C4,1.73e-6,139,,,261e6,0,,,,
4.14e3,C4,1.73e-6,140,,,284.6e6,0,,,,
4.141e3,C4,1.73e-6,141,,,276.3e6,0,,,,
